//<Version>ODV Spreadsheet V4.0</Version>
//<Creator>Simona@SIMONA-TOSH</Creator>
//<CreateTime>2014-05-29T01:20:43</CreateTime>
//<Software>Ocean Data View 4.5.3</Software>
//<Source>C:/MEDATLAS_LIGURE/Maps/DYOMEI1981.odv</Source>
//<SourceLastModified>2014-04-17T15:47:37</SourceLastModified>
//<DataField>GeneralField</DataField>
//<DataType>GeneralType</DataType>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	PRES [DECIBAR=10000 PASCALS]	TEMP [CELSIUS DEGREE]	PSAL [P.S.U.]
							430.0000	12.9340	38.4660
							440.0000	12.9330	38.4660
							450.0000	12.9310	38.4650
							460.0000	12.9320	38.4650
							470.0000	12.9330	38.4640
							480.0000	12.9340	38.4660
							490.0000	12.9360	38.4650
							500.0000	12.9370	38.4650
							510.0000	12.9380	38.4650
							520.0000	12.9360	38.4650
							530.0000	12.9370	38.4650
							540.0000	12.9420	38.4660
							550.0000	12.9440	38.4670
							560.0000	12.9470	38.4670
							570.0000	12.9480	38.4680
							580.0000	12.9470	38.4660
							590.0000	12.9480	38.4680
							600.0000	12.9500	38.4680
							610.0000	12.9510	38.4680
							620.0000	12.9510	38.4670
							630.0000	12.9540	38.4670
							640.0000	12.9560	38.4680
							650.0000	12.9560	38.4690
							660.0000	12.9580	38.4690
							670.0000	12.9580	38.4680
							680.0000	12.9590	38.4690
							690.0000	12.9590	38.4680
							700.0000	12.9600	38.4690
							710.0000	12.9620	38.4680
							720.0000	12.9640	38.4690
							730.0000	12.9650	38.4690
							740.0000	12.9660	38.4700
							750.0000	12.9660	38.4690
							760.0000	12.9660	38.4700
							770.0000	12.9680	38.4690
							780.0000	12.9690	38.4690
							790.0000	12.9710	38.4690
							800.0000	12.9720	38.4700
							810.0000	12.9720	38.4700
							820.0000	12.9750	38.4690
							830.0000	12.9750	38.4690
							840.0000	12.9750	38.4700
							850.0000	12.9770	38.4690
							860.0000	12.9780	38.4700
							870.0000	12.9790	38.4690
							880.0000	12.9810	38.4700
							890.0000	12.9820	38.4700
							900.0000	12.9830	38.4700
							910.0000	12.9840	38.4700
							920.0000	12.9850	38.4700
							930.0000	12.9860	38.4700
							940.0000	12.9870	38.4700
							950.0000	12.9880	38.4700
							960.0000	12.9900	38.4700
							970.0000	12.9910	38.4710
							980.0000	12.9920	38.4700
							990.0000	12.9940	38.4700
							1000.0000	12.9950	38.4710
							1010.0000	12.9960	38.4710
							1020.0000	12.9970	38.4700
							1030.0000	12.9960	38.4700
							1040.0000	12.9960	38.4700
							1050.0000	12.9970	38.4690
							1060.0000	12.9980	38.4700
							1070.0000	12.9990	38.4700
							1080.0000	13.0000	38.4690
							1090.0000	13.0010	38.4680
							1100.0000	13.0010	38.4690
							1110.0000	13.0010	38.4680
							1120.0000	13.0000	38.4680
							1130.0000	13.0010	38.4690
							1140.0000	13.0020	38.4680
							1150.0000	13.0030	38.4670
							1160.0000	13.0020	38.4680
							1170.0000	13.0030	38.4680
							1180.0000	13.0030	38.4670
DYOME I	01500	C	1981-07-15	7.65800	43.50800	0	0.0000	23.1340	38.5360
							10.0000	21.4900	38.4880
							20.0000	19.0290	38.4400
							30.0000	15.2100	38.4190
							40.0000	13.9330	38.4380
							50.0000	13.5170	38.4690
							60.0000	13.3330	38.4840
							70.0000	13.2470	38.4890
							80.0000	13.1740	38.4960
							90.0000	13.1320	38.4990
							100.0000	13.1160	38.4990
							110.0000	13.0980	38.4990
							120.0000	13.0940	38.4990
							130.0000	13.0960	38.5020
							140.0000	13.0830	38.5000
							150.0000	13.0430	38.4900
							160.0000	13.0410	38.4900
							170.0000	13.0400	38.4900
							180.0000	13.0410	38.4910
							190.0000	13.0310	38.4890
							200.0000	13.0180	38.4860
							210.0000	13.0100	38.4850
							220.0000	13.0050	38.4820
							230.0000	13.0020	38.4810
							240.0000	12.9940	38.4800
							250.0000	12.9860	38.4780
							260.0000	12.9810	38.4770
							270.0000	12.9740	38.4760
							280.0000	12.9720	38.4750
							290.0000	12.9720	38.4750
							300.0000	12.9660	38.4740
							310.0000	12.9640	38.4740
							320.0000	12.9600	38.4730
							330.0000	12.9600	38.4720
							340.0000	12.9550	38.4720
							350.0000	12.9530	38.4710
							360.0000	12.9530	38.4710
							370.0000	12.9520	38.4720
							380.0000	12.9500	38.4720
							390.0000	12.9500	38.4710
							400.0000	12.9500	38.4710
							410.0000	12.9510	38.4720
							420.0000	12.9530	38.4720
							430.0000	12.9520	38.4710
							440.0000	12.9520	38.4710
							450.0000	12.9520	38.4700
							460.0000	12.9520	38.4710
							470.0000	12.9530	38.4710
							480.0000	12.9540	38.4700
							490.0000	12.9540	38.4700
							500.0000	12.9500	38.4700
							510.0000	12.9490	38.4680
							520.0000	12.9480	38.4690
							530.0000	12.9440	38.4670
							540.0000	12.9440	38.4680
							550.0000	12.9450	38.4670
							560.0000	12.9450	38.4670
							570.0000	12.9470	38.4680
							580.0000	12.9470	38.4670
							590.0000	12.9450	38.4670
							600.0000	12.9430	38.4670
							610.0000	12.9420	38.4650
							620.0000	12.9340	38.4620
							630.0000	12.9290	38.4620
							640.0000	12.9300	38.4600
							650.0000	12.9310	38.4630
							660.0000	12.9320	38.4620
							670.0000	12.9350	38.4630
							680.0000	12.9420	38.4650
							690.0000	12.9460	38.4660
							700.0000	12.9520	38.4680
							710.0000	12.9590	38.4690
							720.0000	12.9660	38.4710
							730.0000	12.9690	38.4710
							740.0000	12.9710	38.4720
							750.0000	12.9740	38.4720
							760.0000	12.9740	38.4740
							770.0000	12.9750	38.4740
							780.0000	12.9770	38.4730
							790.0000	12.9780	38.4740
							800.0000	12.9790	38.4730
							810.0000	12.9800	38.4730
							820.0000	12.9810	38.4740
							830.0000	12.9830	38.4740
							840.0000	12.9840	38.4740
							850.0000	12.9850	38.4750
							860.0000	12.9870	38.4740
							870.0000	12.9870	38.4740
							880.0000	12.9870	38.4750
							890.0000	12.9900	38.4740
							900.0000	12.9900	38.4750
							910.0000	12.9920	38.4750
							920.0000	12.9930	38.4740
							930.0000	12.9940	38.4740
							940.0000	12.9940	38.4740
							950.0000	12.9950	38.4750
							960.0000	12.9960	38.4750
							970.0000	12.9980	38.4740
							980.0000	12.9990	38.4740
							990.0000	13.0000	38.4740
							1000.0000	13.0010	38.4740
							1010.0000	13.0020	38.4750
							1020.0000	13.0030	38.4750
							1030.0000	13.0040	38.4750
							1040.0000	13.0050	38.4750
							1050.0000	13.0060	38.4750
							1060.0000	13.0080	38.4740
							1070.0000	13.0110	38.4740
							1080.0000	13.0110	38.4750
							1090.0000	13.0130	38.4750
							1100.0000	13.0140	38.4740
							1110.0000	13.0140	38.4750
							1120.0000	13.0150	38.4750
							1130.0000	13.0160	38.4750
							1140.0000	13.0180	38.4750
							1150.0000	13.0180	38.4750
							1160.0000	13.0200	38.4750
							1170.0000	13.0200	38.4750
							1180.0000	13.0200	38.4750
							1190.0000	13.0210	38.4760
							1200.0000	13.0220	38.4750
DYOME I	01510	C	1981-07-16	7.81700	43.62500	0	0.0000	22.4320	38.3770
							10.0000	21.9990	38.3010
							20.0000	19.7270	38.1570
							30.0000	17.4570	38.1610
							40.0000	15.4150	38.2140
							50.0000	14.5630	38.3210
							60.0000	14.0790	38.3610
							70.0000	13.6540	38.3910
							80.0000	13.3650	38.4020
							90.0000	13.1770	38.4170
							100.0000	13.1240	38.4430
							110.0000	13.1080	38.4550
							120.0000	13.0920	38.4620
							130.0000	13.0930	38.4730
							140.0000	13.1050	38.4820
							150.0000	13.1270	38.4940
							160.0000	13.1300	38.4920
							170.0000	13.1100	38.4890
							180.0000	13.0920	38.4840
							190.0000	13.0770	38.4840
							200.0000	13.0670	38.4830
							210.0000	13.0690	38.4900
							220.0000	13.0890	38.4930
							230.0000	13.0600	38.4840
							240.0000	13.0420	38.4840
							250.0000	13.0330	38.4810
							260.0000	13.0240	38.4820
							270.0000	13.0230	38.4820
							280.0000	13.0190	38.4810
							290.0000	13.0120	38.4810
							300.0000	13.0070	38.4790
							310.0000	13.0050	38.4790
							320.0000	13.0010	38.4780
							330.0000	12.9990	38.4780
							340.0000	12.9990	38.4770
							350.0000	12.9940	38.4770
							360.0000	12.9870	38.4750
							370.0000	12.9830	38.4750
							380.0000	12.9780	38.4730
							390.0000	12.9750	38.4730
							400.0000	12.9750	38.4730
							410.0000	12.9730	38.4720
							420.0000	12.9730	38.4730
							430.0000	12.9720	38.4720
							440.0000	12.9690	38.4720
							450.0000	12.9680	38.4720
							460.0000	12.9620	38.4700
							470.0000	12.9570	38.4680
							480.0000	12.9540	38.4680
							490.0000	12.9550	38.4690
							500.0000	12.9570	38.4690
							510.0000	12.9590	38.4700
							520.0000	12.9620	38.4710
							530.0000	12.9630	38.4710
							540.0000	12.9630	38.4720
							550.0000	12.9620	38.4700
							560.0000	12.9620	38.4710
							570.0000	12.9620	38.4710
							580.0000	12.9620	38.4700
							590.0000	12.9620	38.4700
							600.0000	12.9630	38.4710
							610.0000	12.9640	38.4710
							620.0000	12.9630	38.4710
							630.0000	12.9630	38.4710
							640.0000	12.9630	38.4690
							650.0000	12.9590	38.4670
							660.0000	12.9550	38.4680
							670.0000	12.9590	38.4700
							680.0000	12.9580	38.4680
							690.0000	12.9530	38.4660
							700.0000	12.9540	38.4670
							710.0000	12.9590	38.4680
							720.0000	12.9600	38.4690
							730.0000	12.9600	38.4680
							740.0000	12.9570	38.4660
							750.0000	12.9560	38.4670
							760.0000	12.9590	38.4660
							770.0000	12.9600	38.4670
							780.0000	12.9640	38.4680
							790.0000	12.9640	38.4670
							800.0000	12.9640	38.4680
							810.0000	12.9690	38.4700
							820.0000	12.9770	38.4710
							830.0000	12.9830	38.4720
							840.0000	12.9860	38.4720
							850.0000	12.9850	38.4720
							860.0000	12.9880	38.4740
							870.0000	12.9920	38.4740
							880.0000	12.9920	38.4730
							890.0000	12.9940	38.4740
							900.0000	12.9950	38.4740
							910.0000	12.9970	38.4750
							920.0000	12.9990	38.4750
							930.0000	12.9980	38.4740
							940.0000	13.0010	38.4740
							950.0000	13.0010	38.4760
							960.0000	13.0030	38.4750
							970.0000	13.0030	38.4750
							980.0000	13.0060	38.4740
							990.0000	13.0070	38.4750
							1000.0000	13.0070	38.4760
							1010.0000	13.0080	38.4750
							1020.0000	13.0090	38.4750
							1030.0000	13.0110	38.4760
							1040.0000	13.0120	38.4750
							1050.0000	13.0120	38.4760
							1060.0000	13.0130	38.4750
							1070.0000	13.0140	38.4740
							1080.0000	13.0150	38.4750
							1090.0000	13.0160	38.4750
							1100.0000	13.0160	38.4750
							1110.0000	13.0160	38.4760
							1120.0000	13.0170	38.4750
							1130.0000	13.0180	38.4740
							1140.0000	13.0180	38.4750
							1150.0000	13.0200	38.4730
							1160.0000	13.0200	38.4750
DYOME I	01520	C	1981-07-16	7.49200	43.62500	0	0.0000	22.3640	38.3980
							10.0000	22.1490	38.3750
							20.0000	19.7270	38.2720
							30.0000	17.6590	38.3050
							40.0000	15.6690	38.2650
							50.0000	14.8540	38.3050
							60.0000	14.3540	38.2800
							70.0000	13.6660	38.2530
							80.0000	13.4610	38.2760
							90.0000	13.4080	38.3060
							100.0000	13.3460	38.3290
							110.0000	13.3990	38.3820
							120.0000	13.4250	38.4160
							130.0000	13.4530	38.4350
							140.0000	13.4600	38.4560
							150.0000	13.4630	38.4660
							160.0000	13.4630	38.4780
							170.0000	13.4630	38.4810
							180.0000	13.4650	38.4850
							190.0000	13.4580	38.4940
							200.0000	13.4550	38.5010
							210.0000	13.4560	38.5060
							220.0000	13.4850	38.5200
							230.0000	13.5000	38.5310
							240.0000	13.5200	38.5490
							250.0000	13.4790	38.5480
							260.0000	13.4090	38.5380
							270.0000	13.3990	38.5390
							280.0000	13.3320	38.5210
							290.0000	13.2960	38.5200
							300.0000	13.2510	38.5120
							310.0000	13.1850	38.4980
							320.0000	13.1750	38.4980
							330.0000	13.1720	38.4990
							340.0000	13.1730	38.5020
							350.0000	13.1810	38.5040
							360.0000	13.1870	38.5070
							370.0000	13.1810	38.5070
							380.0000	13.1730	38.5070
							390.0000	13.1650	38.5050
							400.0000	13.1600	38.5040
							410.0000	13.1600	38.5050
							420.0000	13.1560	38.5050
							430.0000	13.1560	38.5060
							440.0000	13.1580	38.5070
							450.0000	13.1610	38.5070
							460.0000	13.1620	38.5070
							470.0000	13.1580	38.5060
							480.0000	13.1580	38.5040
							490.0000	13.1560	38.5060
							500.0000	13.1550	38.5050
							510.0000	13.1530	38.5040
							520.0000	13.1410	38.5020
							530.0000	13.1380	38.5010
							540.0000	13.1320	38.5000
							550.0000	13.1230	38.4990
							560.0000	13.1240	38.4990
							570.0000	13.1250	38.5000
							580.0000	13.1270	38.4990
							590.0000	13.1280	38.5000
							600.0000	13.1300	38.5000
							610.0000	13.1300	38.5000
							620.0000	13.1300	38.5000
							630.0000	13.1310	38.5000
							640.0000	13.1310	38.5000
							650.0000	13.1310	38.5000
							660.0000	13.1310	38.4990
							670.0000	13.1290	38.5000
							680.0000	13.1280	38.4970
							690.0000	13.1270	38.4970
							700.0000	13.1230	38.4970
							710.0000	13.1240	38.4970
							720.0000	13.1270	38.4970
							730.0000	13.1280	38.4970
							740.0000	13.1290	38.4960
							750.0000	13.1280	38.4970
							760.0000	13.1260	38.4950
							770.0000	13.1230	38.4960
							780.0000	13.1210	38.4940
							790.0000	13.1170	38.4930
							800.0000	13.1100	38.4920
							810.0000	13.1020	38.4910
							820.0000	13.0960	38.4900
							830.0000	13.0950	38.4880
							840.0000	13.0910	38.4870
							850.0000	13.0840	38.4860
							860.0000	13.0820	38.4860
							870.0000	13.0840	38.4860
							880.0000	13.0850	38.4870
							890.0000	13.0850	38.4860
							900.0000	13.0820	38.4850
							910.0000	13.0760	38.4840
							920.0000	13.0760	38.4840
							930.0000	13.0720	38.4830
DYOME I	01530	C	1981-07-16	7.33300	43.50800	0	0.0000	22.3400	38.3960
							10.0000	21.0150	38.3300
							20.0000	18.4470	38.1800
							30.0000	16.0350	38.1370
							40.0000	14.5480	38.2130
							50.0000	13.7810	38.2650
							60.0000	13.5850	38.2850
							70.0000	13.4320	38.2890
							80.0000	13.4400	38.3290
							90.0000	13.4630	38.3690
							100.0000	13.4490	38.3920
							110.0000	13.4680	38.4200
							120.0000	13.4760	38.4380
							130.0000	13.4230	38.4430
							140.0000	13.4330	38.4590
							150.0000	13.4030	38.4560
							160.0000	13.4180	38.4750
							170.0000	13.4800	38.5030
							180.0000	13.4880	38.5120
							190.0000	13.4880	38.5200
							200.0000	13.4640	38.5190
							210.0000	13.4390	38.5160
							220.0000	13.4270	38.5190
							230.0000	13.3270	38.4980
							240.0000	13.2200	38.4730
							250.0000	13.1760	38.4630
							260.0000	13.3570	38.5350
							270.0000	13.4630	38.5610
							280.0000	13.3830	38.5330
							290.0000	13.2260	38.4950
							300.0000	13.1900	38.4910
							310.0000	13.1620	38.4870
							320.0000	13.1540	38.4870
							330.0000	13.1470	38.4890
							340.0000	13.1600	38.4940
							350.0000	13.1490	38.4930
							360.0000	13.1400	38.4930
							370.0000	13.1420	38.4940
							380.0000	13.1490	38.4970
							390.0000	13.1580	38.4990
							400.0000	13.1620	38.5010
							410.0000	13.1470	38.4980
							420.0000	13.1340	38.4960
							430.0000	13.1260	38.4950
							440.0000	13.1230	38.4940
							450.0000	13.1210	38.4940
							460.0000	13.1260	38.4980
							470.0000	13.1180	38.4960
							480.0000	13.1130	38.4930
							490.0000	13.1090	38.4940
							500.0000	13.1030	38.4920
							510.0000	13.0970	38.4910
							520.0000	13.0940	38.4900
							530.0000	13.0920	38.4890
							540.0000	13.0920	38.4890
							550.0000	13.0910	38.4900
							560.0000	13.0890	38.4890
							570.0000	13.0870	38.4890
							580.0000	13.0880	38.4890
							590.0000	13.0890	38.4880
							600.0000	13.0890	38.4900
							610.0000	13.0900	38.4890
							620.0000	13.0900	38.4880
							630.0000	13.0880	38.4890
							640.0000	13.0900	38.4880
							650.0000	13.0900	38.4890
							660.0000	13.0920	38.4890
							670.0000	13.0920	38.4890
							680.0000	13.0870	38.4880
							690.0000	13.0850	38.4880
							700.0000	13.0780	38.4870
							710.0000	13.0770	38.4860
							720.0000	13.0750	38.4850
							730.0000	13.0670	38.4840
							740.0000	13.0580	38.4820
							750.0000	13.0580	38.4820
							760.0000	13.0570	38.4810
							770.0000	13.0550	38.4820
							780.0000	13.0520	38.4800
							790.0000	13.0480	38.4790
							800.0000	13.0400	38.4770
							810.0000	13.0380	38.4780
							820.0000	13.0340	38.4760
							830.0000	13.0330	38.4750
							840.0000	13.0290	38.4760
							850.0000	13.0300	38.4760
							860.0000	13.0290	38.4750
							870.0000	13.0250	38.4740
							880.0000	13.0230	38.4740
							890.0000	13.0220	38.4750
							900.0000	13.0240	38.4740
							910.0000	13.0240	38.4740
							920.0000	13.0250	38.4740
							930.0000	13.0260	38.4740
							940.0000	13.0250	38.4740
							950.0000	13.0260	38.4750
							960.0000	13.0260	38.4750
							970.0000	13.0260	38.4750
							980.0000	13.0270	38.4750
							990.0000	13.0270	38.4740
							1000.0000	13.0260	38.4750
							1010.0000	13.0270	38.4740
							1020.0000	13.0280	38.4750
							1030.0000	13.0290	38.4750
							1040.0000	13.0290	38.4740
							1050.0000	13.0260	38.4750
							1060.0000	13.0270	38.4750
							1070.0000	13.0280	38.4750
